,0
2021-01-06,101041.40800841457
2021-01-07,100561.60853836036
2021-01-08,96578.9266451639
2021-01-09,96957.96841505033
2021-01-10,96435.58323040424
2021-01-11,95843.8265703058
2021-01-12,96064.92536595842
2021-01-13,95651.12872569225
2021-01-14,96128.39542671156
2021-01-15,94482.9628545853
2021-01-16,94972.97510300609
2021-01-17,94556.18690427685
2021-01-18,95394.01810232249
2021-01-19,95238.56390361677
2021-01-20,97034.22173192506
2021-01-21,96990.00197279455
2021-01-22,95981.02346368547
2021-01-23,96095.3123095906
2021-01-24,95734.77295171103
2021-01-25,95787.3074836286
2021-01-26,95998.63343598276
2021-01-27,95159.28760434553
2021-01-28,95432.64440130148
2021-01-29,96157.38086291253
2021-01-30,96104.50066772716
2021-01-31,96437.1104335692
2021-02-01,96088.50588560847
2021-02-02,95372.67496673306
2021-02-03,95212.8025629863
2021-02-04,93222.34777131095
2021-02-05,94374.51886029918
2021-02-06,94545.99926505705
2021-02-07,94706.04135804436
2021-02-08,95161.61926020644
2021-02-09,95436.98090411558
2021-02-10,95604.33220402001
2021-02-11,94636.36192804435
2021-02-12,94942.61958330733
2021-02-13,95175.94228906637
2021-02-14,94942.57558980052
2021-02-15,94415.69678267314
2021-02-16,93595.75208753903
2021-02-17,92574.18515069567
2021-02-18,92118.56953981347
2021-02-19,93086.63408758944
2021-02-20,93486.70475373094
2021-02-21,93631.72620653607
2021-02-22,94011.4970116782
2021-02-23,93750.19443558813
2021-02-24,93361.17870922925
2021-02-25,91128.2128536583
2021-02-26,90059.93109736964
2021-02-27,90227.87945200934
2021-02-28,89966.01124511744
2021-03-01,89001.71128456703
2021-03-02,90156.9430646719
2021-03-03,88607.11466763
2021-03-04,87892.55956045208
2021-03-05,88137.5028367956
2021-03-06,88384.82804729353
2021-03-07,88598.85645792313
2021-03-08,87766.40503728167
2021-03-09,89030.47046844725
2021-03-10,89571.58431742094
2021-03-11,89772.65978268842
2021-03-12,89576.70641857095
2021-03-13,89797.94976431735
2021-03-14,89432.92935352988
2021-03-15,89327.47063292013
2021-03-16,89755.25092356512
2021-03-17,90534.25023343269
2021-03-18,89837.5753443796
2021-03-19,90793.01375570116
2021-03-20,90791.37342637582
2021-03-21,90040.2911389724
2021-03-22,90018.66518798206
2021-03-23,89696.55101590749
2021-03-24,89726.83740295267
2021-03-25,89189.5258499247
2021-03-26,89826.15588696912
2021-03-27,89341.28459405841
2021-03-28,90071.84076814172
2021-03-29,88826.32802727648
2021-03-30,88826.32802727648
2021-03-31,88826.32802727648
2021-04-01,88826.32802727648
2021-04-02,88826.32802727648
2021-04-03,88826.32802727648
2021-04-04,88826.32802727648
2021-04-05,88826.32802727648
2021-04-06,88826.32802727648
2021-04-07,88826.32802727648
2021-04-08,88826.32802727648
2021-04-09,88826.32802727648
2021-04-10,88826.32802727648
2021-04-11,88826.32802727648
2021-04-12,88826.32802727648
2021-04-13,88826.32802727648
2021-04-14,88826.32802727648
2021-04-15,88826.32802727648
2021-04-16,88826.32802727648
2021-04-17,88826.32802727648
2021-04-18,88826.32802727648
2021-04-19,88826.32802727648
2021-04-20,88826.32802727648
2021-04-21,88826.32802727648
2021-04-22,88826.32802727648
2021-04-23,88826.32802727648
2021-04-24,88826.32802727648
2021-04-25,88826.32802727648
2021-04-26,88826.32802727648
2021-04-27,88826.32802727648
2021-04-28,88826.32802727648
2021-04-29,88826.32802727648
2021-04-30,88826.32802727648
2021-05-01,88826.32802727648
2021-05-02,88826.32802727648
2021-05-03,88826.32802727648
2021-05-04,88826.32802727648
2021-05-05,88826.32802727648
2021-05-06,88826.32802727648
2021-05-07,88826.32802727648
2021-05-08,88826.32802727648
2021-05-09,88826.32802727648
2021-05-10,88826.32802727648
2021-05-11,88826.32802727648
2021-05-12,88826.32802727648
2021-05-13,88826.32802727648
2021-05-14,88826.32802727648
2021-05-15,88826.32802727648
2021-05-16,88826.32802727648
2021-05-17,88826.32802727648
2021-05-18,88826.32802727648
2021-05-19,88826.32802727648
2021-05-20,89485.64149200701
2021-05-21,89485.641492007
2021-05-22,89544.7493258617
2021-05-23,89063.85152255457
2021-05-24,88453.63454228686
2021-05-25,89434.81540782105
2021-05-26,89523.17318856678
2021-05-27,89453.87949085355
2021-05-28,90196.25461351541
2021-05-29,90842.993880411
2021-05-30,89966.2353252778
2021-05-31,90161.32100047359
2021-06-01,89737.08780016321
2021-06-02,89864.12433420957
2021-06-03,88270.60443343714
2021-06-04,89469.29019816653
2021-06-05,89320.10973373856
2021-06-06,89277.6170167747
2021-06-07,89249.387950383
2021-06-08,89040.30818294914
2021-06-09,88992.257976076
2021-06-10,89289.62670085113
2021-06-11,88629.63892859903
2021-06-12,88887.65787188018
2021-06-13,88351.09340494082
2021-06-14,89632.2066670659
2021-06-15,88526.93720330927
2021-06-16,85735.07565482969
2021-06-17,84200.17608879712
2021-06-18,83501.20559320807
2021-06-19,83358.95335149467
2021-06-20,83635.89873099943
2021-06-21,83881.76460811154
2021-06-22,83711.57579947535
2021-06-23,84186.30243751683
2021-06-24,83519.07673723012
2021-06-25,83546.38242294546
2021-06-26,83744.42176924887
2021-06-27,84166.03968019017
2021-06-28,83897.4334031912
2021-06-29,83046.6556832377
2021-06-30,83520.10335301315
2021-07-01,83503.08103097932
2021-07-02,84232.72382381801
2021-07-03,84252.4531997602
2021-07-04,84301.55296355122
2021-07-05,84259.03157016884
2021-07-06,84588.39744272929
2021-07-07,84889.45969020989
2021-07-08,85152.22171311434
2021-07-09,85289.94308070149
2021-07-10,85054.65880202349
2021-07-11,85141.00349818908
2021-07-12,85005.49021482802
2021-07-13,85128.59234425335
2021-07-14,86083.61458081302
2021-07-15,86153.45886576186
2021-07-16,85181.93621798542
2021-07-17,85265.39606644784
2021-07-18,85468.5111388294
2021-07-19,85450.73749463032
2021-07-20,85057.83614919557
2021-07-21,84929.88196975656
2021-07-22,84936.24239938443
2021-07-23,85155.04347269678
2021-07-24,85261.75416129571
2021-07-25,85092.11020461142
2021-07-26,84726.34248638089
2021-07-27,85013.20417141008
2021-07-28,85169.28418213411
2021-07-29,86214.80346026117
2021-07-30,85738.04079650472
2021-07-31,85555.9856858847
2021-08-01,85287.12705640277
2021-08-02,85481.35817432664
2021-08-03,85190.07458556157
2021-08-04,85403.0141989283
2021-08-05,84957.30236114598
2021-08-06,83262.02132161126
2021-08-07,83396.76034167226
2021-08-08,81284.63888252179
2021-08-09,81847.74624244383
2021-08-10,81847.74624244384
2021-08-11,83726.11186135722
2021-08-12,84316.8981907838
2021-08-13,85497.94131235339
2021-08-14,86081.00278015048
2021-08-15,90022.63476259155
2021-08-16,92725.42001693096
2021-08-17,93746.52250739248
2021-08-18,93996.70803283766
2021-08-19,93526.73317455396
2021-08-20,93392.34547440251
2021-08-21,97117.70282361722
2021-08-22,99705.647701815
2021-08-23,101548.81308216244
2021-08-24,95947.57652052055
2021-08-25,95072.4759331634
2021-08-26,94627.43561631546
2021-08-27,94627.43561631546
2021-08-28,95263.40965050072
2021-08-29,95530.57596345458
2021-08-30,97805.18140006183
2021-08-31,97456.09379027742
2021-09-01,100755.12953299556
2021-09-02,103892.66432110251
2021-09-03,113237.0636286483
2021-09-04,116076.50058797456
2021-09-05,121307.90994337243
2021-09-06,138636.86369798635
2021-09-07,146858.7019659059
2021-09-08,161935.10257191362
2021-09-09,166121.64262505888
2021-09-10,155716.02998903827
2021-09-11,156274.147060129
2021-09-12,155699.85729049883
2021-09-13,155699.85729049883
2021-09-14,156083.84065437852
2021-09-15,156083.84065437852
2021-09-16,156011.2098670119
2021-09-17,155519.79689437477
2021-09-18,155469.89945523776
2021-09-19,155524.4314811195
2021-09-20,154937.0111925233
2021-09-21,155290.6934898597
2021-09-22,154162.43547954576
2021-09-23,153016.42318774355
2021-09-24,153321.5416779911
2021-09-25,153087.72735896622
2021-09-26,153049.96495905824
2021-09-27,153176.3818220385
2021-09-28,151945.27655476794
2021-09-29,151507.44746822215
2021-09-30,153485.01927466484
2021-10-01,153649.26232539077
2021-10-02,153400.3617988546
2021-10-03,156311.28233927774
2021-10-04,157061.86128153582
2021-10-05,155971.6683076803
2021-10-06,157254.20791425707
2021-10-07,163090.6188491075
2021-10-08,175474.56571543956
2021-10-09,179034.47261354316
2021-10-10,160306.38694785116
2021-10-11,160306.38694785116
2021-10-12,159702.4727152003
2021-10-13,160271.37872957293
2021-10-14,159975.24182199527
2021-10-15,168291.28630614502
2021-10-16,171211.45226791987
2021-10-17,171649.53376761056
2021-10-18,172690.5816133662
2021-10-19,177300.38054311057
2021-10-20,188527.33928445922
2021-10-21,184918.65322570043
2021-10-22,180672.5828099334
2021-10-23,187208.01421633014
2021-10-24,183727.30869885284
2021-10-25,199014.64295591885
2021-10-26,197037.90233118628
2021-10-27,183087.16843021146
2021-10-28,183087.16843021146
2021-10-29,190161.0037027481
2021-10-30,255846.5527292585
2021-10-31,252520.43507161253
2021-11-01,276069.4937367615
2021-11-02,336283.3442929309
2021-11-03,339883.87061990646
2021-11-04,304689.071711119
2021-11-05,304689.071711119
2021-11-06,304689.071711119
2021-11-07,304689.071711119
2021-11-08,304689.071711119
2021-11-09,304689.071711119
2021-11-10,304689.071711119
2021-11-11,304689.071711119
2021-11-12,304689.071711119
2021-11-13,304689.071711119
2021-11-14,304689.071711119
2021-11-15,304689.071711119
2021-11-16,304689.071711119
2021-11-17,304689.071711119
2021-11-18,304689.071711119
2021-11-19,304689.071711119
2021-11-20,304689.071711119
2021-11-21,304689.071711119
2021-11-22,304689.071711119
2021-11-23,304689.071711119
2021-11-24,304689.071711119
2021-11-25,304689.071711119
2021-11-26,304689.071711119
2021-11-27,304689.071711119
2021-11-28,304689.071711119
2021-11-29,304689.071711119
2021-11-30,304689.071711119
2021-12-01,304689.071711119
2021-12-02,304689.071711119
2021-12-03,304689.071711119
2021-12-04,304689.071711119
2021-12-05,304689.071711119
2021-12-06,304689.071711119
2021-12-07,304689.071711119
2021-12-08,304689.071711119
2021-12-09,304689.071711119
2021-12-10,304689.071711119
2021-12-11,304689.071711119
2021-12-12,304689.071711119
2021-12-13,304689.071711119
2021-12-14,302442.57278588123
2021-12-15,303076.56899871386
2021-12-16,303076.56899871386
2021-12-17,303076.56899871386
2021-12-18,303087.33861415647
2021-12-19,303089.0002119676
2021-12-20,302076.32814350957
2021-12-21,301509.3540459503
2021-12-22,301509.35404595034
2021-12-23,301509.35404595034
2021-12-24,301509.35404595034
2021-12-25,302085.14421219256
2021-12-26,308925.07889126346
2021-12-27,302954.41227270645
2021-12-28,294499.1935713405
2021-12-29,294181.7241728991
2021-12-30,296363.8061541352
2021-12-31,297633.5252311624
2022-01-01,298120.11217520974
2022-01-02,298009.7052667017
2022-01-03,293689.45044085063
2022-01-04,294802.891828107
2022-01-05,295098.8822084539
2022-01-06,291884.142932924
2022-01-07,292960.0158531072
2022-01-08,292050.981800411
2022-01-09,291943.507451569
2022-01-10,293165.810209131
2022-01-11,296015.30710409227
2022-01-12,297567.4633803071
2022-01-13,296304.67941059824
2022-01-14,296681.4340693154
2022-01-15,296171.0299852776
2022-01-16,296322.1558810405
2022-01-17,296074.6716227373
2022-01-18,295437.1767434428
2022-01-19,299736.6064327464
2022-01-20,299289.0344210128
2022-01-21,298839.7979835228
2022-01-22,298902.451724496
2022-01-23,299277.00696346356
2022-01-24,300118.07696444
2022-01-25,301962.83532571193
2022-01-26,298507.0515343887
2022-01-27,294025.26815179724
2022-01-28,291987.4364027826
2022-01-29,292209.1815056386
2022-01-30,292124.27597746975
2022-01-31,293224.9567672603
2022-02-01,293544.2689227892
2022-02-02,294321.0207570361
2022-02-03,294425.9588380588
2022-02-04,295189.9897040246
2022-02-05,295099.9125672555
2022-02-06,295055.84491389553
2022-02-07,296180.838208485
2022-02-08,297169.26933268004
2022-02-09,298584.6256633924
2022-02-10,297730.75543576555
2022-02-11,303564.468638995
2022-02-12,304220.6486788644
2022-02-13,305718.6120450344
2022-02-14,305544.778626452
2022-02-15,301735.1854743392
2022-02-16,304711.17872678704
2022-02-17,311011.5255795794
2022-02-18,310841.1795292485
2022-02-19,310982.2197975113
2022-02-20,314193.57077775145
2022-02-21,316974.5686269998
2022-02-22,309909.4775829175
2022-02-23,311891.96717553167
2022-02-24,314060.7139361243
2022-02-25,308036.5626859331
2022-02-26,306723.7666851629
2022-02-27,310825.3674845627
2022-02-28,307896.1564846251
2022-03-01,313777.5634116125
2022-03-02,312254.257181842
2022-03-03,314056.2160236635
2022-03-04,319822.44072538934
2022-03-05,320346.57632191747
2022-03-06,323510.1741346227
2022-03-07,325502.2738045209
2022-03-08,333716.1356539984
2022-03-09,323632.13295046386
2022-03-10,324891.4097373288
2022-03-11,322539.2591100545
2022-03-12,323350.9440705935
2022-03-13,322371.56821509695
2022-03-14,318299.5307874656
2022-03-15,312665.39015826577
2022-03-16,314187.0121476875
2022-03-17,316517.74320064427
2022-03-18,312278.4309844945
2022-03-19,311479.0905149822
2022-03-20,312114.5643058582
2022-03-21,314503.09452466527
2022-03-22,311641.86739103985
2022-03-23,316086.43896922027
2022-03-24,317478.92926037445
2022-03-25,317819.1061816354
2022-03-26,318867.9718124618
2022-03-27,317021.3508795101
2022-03-28,312510.26171485055
2022-03-29,311511.546817232
2022-03-30,313291.15479889617
2022-03-31,313988.1132697974
2022-04-01,312186.4516468609
2022-04-02,311967.8966933714
2022-04-03,312190.5136382902
2022-04-04,313537.4105524744
2022-04-05,311761.03234936134
2022-04-06,311997.876171579
2022-04-07,313338.9277810234
2022-04-08,315779.11464205594
2022-04-09,316382.50860793656
2022-04-10,315409.6715679116
2022-04-11,317130.23206440813
2022-04-12,319584.58635896246
2022-04-13,321568.4827876327
2022-04-14,320729.6518355904
2022-04-15,321593.7662074561
2022-04-16,321417.75318371656
2022-04-17,322420.66877491085
2022-04-18,321378.7184368105
2022-04-19,317357.9017303732
2022-04-20,318618.50609492476
2022-04-21,318017.8663573792
2022-04-22,314493.1277847192
2022-04-23,314062.14058677264
2022-04-24,314180.0374111845
2022-04-25,309675.9031684356
2022-04-26,309715.09643208043
2022-04-27,307477.59303607454
2022-04-28,308547.1649158943
2022-04-29,309217.3538725467
2022-04-30,308669.2228046971
2022-05-01,309113.2480044022
2022-05-02,303497.15846882237
2022-05-03,303807.75220372254
2022-05-04,306634.89823852637
2022-05-05,304880.8510809784
2022-05-06,306043.1156237559
2022-05-07,306401.10586352885
2022-05-08,305971.9614226697
2022-05-09,300559.52626714116
2022-05-10,298105.5484498412
2022-05-11,301616.00070142536
2022-05-12,298045.5498642414
2022-05-13,293644.3722432814
2022-05-14,294053.76153557946
2022-05-15,293984.88601261214
2022-05-16,296302.9951702495
2022-05-17,295338.6189611529
2022-05-18,294933.7275813156
2022-05-19,300781.03359488904
2022-05-20,300757.71181970707
2022-05-21,300905.92497039627
2022-05-22,300697.51508818386
2022-05-23,301100.76185685705
2022-05-24,303589.9898339265
2022-05-25,301511.51835602644
2022-05-26,300389.18021681026
2022-05-27,300953.4601774154
2022-05-28,301218.16331646044
2022-05-29,300599.03656426334
2022-05-30,301524.0213637918
2022-05-31,298363.4551837143
2022-06-01,300387.13931379945
2022-06-02,303726.5321897285
2022-06-03,301227.57524782105
2022-06-04,301982.96695152746
2022-06-05,301574.4296867
2022-06-06,299556.4719738005
2022-06-07,301257.7132427674
2022-06-08,301193.9102554386
2022-06-09,299827.8922596482
2022-06-10,304035.97667827306
2022-06-11,305190.31538411527
2022-06-12,305586.76574761653
2022-06-13,296522.89751601807
2022-06-14,294679.2884011018
2022-06-15,298403.00511002116
2022-06-16,301613.3059168674
2022-06-17,299020.6457677929
2022-06-18,296443.02489430306
2022-06-19,299145.59658707713
2022-06-20,299792.9987625407
2022-06-21,297931.06114971166
2022-06-22,298915.1925073694
2022-06-23,296833.43180714117
2022-06-24,296228.5913760199
2022-06-25,296153.79128994345
2022-06-26,297112.5599694083
2022-06-27,296779.4568576121
2022-06-28,295892.91236721963
2022-06-29,295936.3261390325
2022-06-30,294581.7411630212
2022-07-01,293447.9898186182
2022-07-02,294285.3148616428
2022-07-03,294166.4669367987
2022-07-04,294300.096547527
2022-07-05,287462.17980460136
2022-07-06,283026.8220118581
2022-07-07,283102.5930129591
2022-07-08,283123.59648083756
2022-07-09,282396.3613128436
2022-07-10,282937.0024647894
2022-07-11,281453.48393643385
2022-07-12,280201.32058821834
2022-07-13,281950.61224360514
2022-07-14,278294.8001426285
2022-07-15,276816.09656021115
2022-07-16,275926.5006225986
2022-07-17,276887.7461261058
2022-07-18,277233.5107624061
2022-07-19,276996.052687826
2022-07-20,275477.2641851086
2022-07-21,278658.0016201863
2022-07-22,280509.0808364141
2022-07-23,280197.3576697507
2022-07-24,279877.4312618593
2022-07-25,278746.77099386114
2022-07-26,279056.4730721061
2022-07-27,281792.907903186
2022-07-28,283963.0614998346
2022-07-29,286364.51083284616
2022-07-30,286479.9308332157
2022-07-31,286112.76643719024
2022-08-01,287510.0122305056
2022-08-02,284512.8371788482
2022-08-03,285627.56651460653
2022-08-04,290438.3117591956
2022-08-05,287988.3563041403
2022-08-06,286988.94789578987
2022-08-07,287107.55804552586
2022-08-08,289182.106234143
2022-08-09,290644.7599967665
2022-08-10,289962.88043063454
2022-08-11,289002.2689940822
2022-08-12,291495.7769230967
2022-08-13,291188.5714834864
2022-08-14,291059.59830195754
2022-08-15,288275.7075222278
2022-08-16,287608.4114960567
2022-08-17,285185.28499902727
2022-08-18,284214.2907160897
2022-08-19,282518.7956789009
2022-08-20,282385.8992080891
2022-08-21,282408.2500682465
2022-08-22,281169.56064282084
2022-08-23,283361.312145118
2022-08-24,283335.6720626325
2022-08-25,284367.27918353234
2022-08-26,281002.7614045185
2022-08-27,280748.26278052764
2022-08-28,280014.3897241004
2022-08-29,280925.5439381768
2022-08-30,278431.5802735386
2022-08-31,276722.3339092671
2022-09-01,274590.71969471616
2022-09-02,276625.16314844094
2022-09-03,277050.70133349457
2022-09-04,276998.98524749203
2022-09-05,277179.69432961574
2022-09-06,274916.1941884622
2022-09-07,277480.0439202771
2022-09-08,276465.417905011
2022-09-09,277681.3998076171
2022-09-10,278159.48629155144
2022-09-11,278565.90339499875
2022-09-12,278957.1227061227
2022-09-13,275079.66457525175
2022-09-14,274263.243927144
2022-09-15,268626.8642490099
2022-09-16,270553.7540955233
2022-09-17,270764.9380206631
2022-09-18,270838.8068208996
2022-09-19,270400.9241448194
2022-09-20,268986.0631789155
2022-09-21,269861.80871648365
2022-09-22,270371.87595245166
2022-09-23,265869.08910198184
2022-09-24,265820.6027945304
2022-09-25,265373.2883724972
2022-09-26,262831.8687592091
2022-09-27,263225.2874900826
2022-09-28,267607.16569810524
2022-09-29,268827.62569857977
2022-09-30,268760.25608463015
2022-10-01,268597.7566128652
2022-10-02,268928.3829006192
2022-10-03,275395.13269986707
2022-10-04,279082.370744292
2022-10-05,277490.6050979933
2022-10-06,276636.14043259626
2022-10-07,274465.15462306945
2022-10-08,274110.4536056247
2022-10-09,274439.7126865073
2022-10-10,269858.5194941555
2022-10-11,269553.5729180717
2022-10-12,270381.1293670736
2022-10-13,269037.9179670643
2022-10-14,265872.1999929789
2022-10-15,265693.90829112043
2022-10-16,266335.564234806
2022-10-17,267097.5740123533
2022-10-18,267189.91001264896
2022-10-19,263273.2784327256
2022-10-20,263166.16074654565
2022-10-21,267721.07978945714
2022-10-22,268033.2785063366
2022-10-23,269109.25049948157
2022-10-24,266929.3481234026
2022-10-25,267196.3299405665
2022-10-26,269460.0084130511
2022-10-27,268567.89602221164
2022-10-28,265880.74008227664
2022-10-29,266069.87036614405
2022-10-30,265899.9800514369
2022-10-31,264241.24108303536
2022-11-01,266320.8618072911
2022-11-02,264456.52662878914
2022-11-03,263870.88653764344
2022-11-04,271485.25789593096
2022-11-05,271530.19739135384
2022-11-06,270216.6682506671
2022-11-07,270475.03072016395
2022-11-08,276029.89316541894
2022-11-09,275263.4449191879
2022-11-10,283646.89986448747
2022-11-11,288271.78423294483
2022-11-12,281581.8626801926
2022-11-13,282766.1214204654
2022-11-14,284225.78317964583
2022-11-15,287845.1364307203
2022-11-16,286547.5184076811
2022-11-17,284974.8738429887
2022-11-18,282745.85109250346
2022-11-19,283435.73575394
2022-11-20,283578.95562736003
2022-11-21,282094.9219196037
2022-11-22,281554.49872817367
2022-11-23,282948.61381589953
2022-11-24,283357.7058893125
2022-11-25,283912.41540181835
2022-11-26,283792.319157657
2022-11-27,283719.52034540667
2022-11-28,282519.48918963276
2022-11-29,282346.3096525975
2022-11-30,286158.06259527523
2022-12-01,290744.3085086733
2022-12-02,290123.9532517512
2022-12-03,289891.6667857713
2022-12-04,290798.26364360994
2022-12-05,287423.00635554886
2022-12-06,288116.1604247212
2022-12-07,290065.6983502771
2022-12-08,290312.4494686638
2022-12-09,291318.6146530015
2022-12-10,290661.4636981075
2022-12-11,291674.06862495514
2022-12-12,288743.8668954007
2022-12-13,293740.8296787834
2022-12-14,292411.2903474875
2022-12-15,290724.4939163351
2022-12-16,292309.0668656151
2022-12-17,292709.0442265525
2022-12-18,291832.8627679529
2022-12-19,291755.6453016112
2022-12-20,294136.9233796226
2022-12-21,294486.9283386832
2022-12-22,291314.4535886105
2022-12-23,293212.3745011256
2022-12-24,292589.4235326072
2022-12-25,292444.4996042462
2022-12-26,292338.1745017598
2022-12-27,294626.36362496665
2022-12-28,293372.15937374026
2022-12-29,294466.5589377596
2022-12-30,295655.5137364166
2022-12-31,295350.96345217957
2023-01-01,295809.39386051445
2023-01-02,295792.29386732663
2023-01-03,298916.2426807633
2023-01-04,300566.75859334454
2023-01-05,297779.49933291733
2023-01-06,301029.90487465594
2023-01-07,302030.3832709926
2023-01-08,301924.07798309857
2023-01-09,302235.64263302326
2023-01-10,302595.9908092844
2023-01-11,304051.92742510524
2023-01-12,305670.08610839833
2023-01-13,307922.0343422187
2023-01-14,302430.3767369511
2023-01-15,323837.30666410754
2023-01-16,328219.58853599936
2023-01-17,332098.0979079389
2023-01-18,305772.50604993256
2023-01-19,305772.50604993256
2023-01-20,305772.50604993256
2023-01-21,305883.0854419642
2023-01-22,306104.50257812766
2023-01-23,307744.95275391603
2023-01-24,295789.8437830479
2023-01-25,295789.843783048
2023-01-26,295789.843783048
2023-01-27,295660.35604272556
2023-01-28,292995.98372783064
2023-01-29,299450.0654213212
2023-01-30,287449.10195185913
2023-01-31,287449.1019518591
2023-02-01,290512.7844989904
2023-02-02,293326.2959194797
2023-02-03,304645.60875968245
2023-02-04,302298.17672957474
2023-02-05,293650.61943874776
2023-02-06,286600.00057571067
2023-02-07,298995.86564660224
2023-02-08,283057.25311576226
2023-02-09,280594.7310692483
2023-02-10,280668.08896726905
2023-02-11,281345.9129949838
2023-02-12,280926.00414224603
2023-02-13,279243.54294422927
2023-02-14,281585.5925276039
2023-02-15,283905.8587084868
2023-02-16,278900.48441179947
2023-02-17,296959.47601566196
2023-02-18,300315.0786952765
2023-02-19,404797.37989636953
2023-02-20,550887.9222068291
2023-02-21,561695.725434751
2023-02-22,455443.04816852894
2023-02-23,455443.048168529
2023-02-24,455443.048168529
2023-02-25,455443.048168529
2023-02-26,455443.048168529
2023-02-27,455443.048168529
2023-02-28,455443.048168529
2023-03-01,455443.048168529
2023-03-02,453580.0596101731
2023-03-03,453794.813892574
2023-03-04,452759.1172071334
2023-03-05,456318.9381639486
2023-03-06,455263.0655977449
2023-03-07,454888.1708907432
2023-03-08,452237.30263785756
2023-03-09,449427.72070994205
2023-03-10,448559.8723126455
2023-03-11,448559.8723126455
2023-03-12,448559.8723126455
2023-03-13,448559.8723126455
2023-03-14,448559.8723126455
2023-03-15,446473.4797209169
2023-03-16,448793.807762294
2023-03-17,458791.0111932514
2023-03-18,458434.7530023701
2023-03-19,505068.383076819
2023-03-20,1507981.8246506236
2023-03-21,3046252.969438051
2023-03-22,1433746.0041069705
2023-03-23,1433746.0041069705
2023-03-24,1433746.0041069705
2023-03-25,1433746.0041069705
2023-03-26,1433746.0041069705
2023-03-27,1433746.0041069705
2023-03-28,1433746.0041069705
2023-03-29,1442466.9819964594
2023-03-30,1439614.523957817
2023-03-31,1440912.0170755489
2023-04-01,1429697.4767565322
2023-04-02,1424740.4839969133
2023-04-03,1437336.9112055588
2023-04-04,1449317.9502711464
2023-04-05,1450009.101304083
2023-04-06,1427061.9581216504
